5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
08/02/2016 20:45,20,1,100
08/02/2016 20:50,22,1,100
08/02/2016 20:55,20,1,100
08/02/2016 21:00,19,1,100
08/02/2016 21:05,17,1,100
08/02/2016 21:10,15,1,100
08/02/2016 21:15,23,1,100
08/02/2016 21:20,23,1,100
08/02/2016 21:25,21,1,100
08/02/2016 21:30,19,1,100
08/02/2016 21:35,17,1,100
08/02/2016 21:40,16,1,100
08/02/2016 21:45,19,1,100
08/02/2016 21:50,18,1,100
08/02/2016 21:55,13,1,100
08/02/2016 22:00,12,1,100
08/02/2016 22:05,11,1,100
08/02/2016 22:10,16,1,100
08/02/2016 22:15,11,1,100
08/02/2016 22:20,12,1,100
08/02/2016 22:25,15,1,100
08/02/2016 22:30,11,1,100
08/02/2016 22:35,14,1,100
08/02/2016 22:40,8,1,100
08/02/2016 22:45,7,1,100
08/02/2016 22:50,9,1,100
08/02/2016 22:55,8,1,100
08/02/2016 23:00,10,1,100
08/02/2016 23:05,13,1,100
08/02/2016 23:10,5,1,100
08/02/2016 23:15,6,1,100
08/02/2016 23:20,10,1,100
08/02/2016 23:25,7,1,100
08/02/2016 23:30,7,1,100
08/02/2016 23:35,9,1,100
08/02/2016 23:40,4,1,100
08/02/2016 23:45,7,1,100
08/02/2016 23:50,8,1,100
08/02/2016 23:55,6,1,100
09/02/2016 00:00,3,1,100
09/02/2016 00:05,7,1,100
09/02/2016 00:10,3,1,100
09/02/2016 00:15,5,1,100
09/02/2016 00:20,2,1,100
09/02/2016 00:25,8,1,100
09/02/2016 00:30,5,1,100
09/02/2016 00:35,3,1,100
09/02/2016 00:40,5,1,100
09/02/2016 00:45,6,1,100
09/02/2016 00:50,3,1,100
09/02/2016 00:55,3,1,100
09/02/2016 01:00,2,1,100
09/02/2016 01:05,4,1,100
09/02/2016 01:10,3,1,100
09/02/2016 01:15,2,1,100
09/02/2016 01:20,2,1,100
09/02/2016 01:25,3,1,100
09/02/2016 01:30,3,1,100
09/02/2016 01:35,1,1,100
09/02/2016 01:40,3,1,100
09/02/2016 01:45,2,1,100
09/02/2016 01:50,1,1,100
09/02/2016 01:55,2,1,100
09/02/2016 02:00,3,1,100
09/02/2016 02:05,3,1,100
09/02/2016 02:10,1,1,100
09/02/2016 02:15,4,1,100
09/02/2016 02:20,2,1,100
09/02/2016 02:25,3,1,100
09/02/2016 02:30,2,1,100
09/02/2016 02:35,3,1,100
09/02/2016 02:40,4,1,100
09/02/2016 02:45,2,1,100
09/02/2016 02:50,5,1,100
09/02/2016 02:55,2,1,100
09/02/2016 03:00,4,1,100
09/02/2016 03:05,7,1,100
09/02/2016 03:10,2,1,100
09/02/2016 03:15,1,1,100
09/02/2016 03:20,2,1,100
09/02/2016 03:25,2,1,100
09/02/2016 03:30,3,1,100
09/02/2016 03:35,3,1,100
09/02/2016 03:40,6,1,100
09/02/2016 03:45,2,1,100
09/02/2016 03:50,3,1,100
09/02/2016 03:55,4,1,100
09/02/2016 04:00,7,1,100
09/02/2016 04:05,5,1,100
09/02/2016 04:10,5,1,100
09/02/2016 04:15,5,1,100
09/02/2016 04:20,7,1,100
09/02/2016 04:25,12,1,100
09/02/2016 04:30,9,1,100
09/02/2016 04:35,12,1,100
09/02/2016 04:40,14,1,100
09/02/2016 04:45,14,1,100
09/02/2016 04:50,26,1,100
09/02/2016 04:55,20,1,100
09/02/2016 05:00,37,1,100
09/02/2016 05:05,26,1,100
09/02/2016 05:10,31,1,100
09/02/2016 05:15,31,1,100
09/02/2016 05:20,31,1,100
09/02/2016 05:25,40,1,100
09/02/2016 05:30,38,1,100
09/02/2016 05:35,51,1,100
09/02/2016 05:40,59,1,100
09/02/2016 05:45,55,1,100
09/02/2016 05:50,56,1,100
09/02/2016 05:55,47,1,100
09/02/2016 06:00,60,1,100
09/02/2016 06:05,56,1,100
09/02/2016 06:10,62,1,100
09/02/2016 06:15,65,1,100
09/02/2016 06:20,74,1,100
09/02/2016 06:25,78,1,100
09/02/2016 06:30,81,1,100
09/02/2016 06:35,86,1,100
09/02/2016 06:40,74,1,100
09/02/2016 06:45,91,1,100
09/02/2016 06:50,64,1,100
09/02/2016 06:55,64,1,100
09/02/2016 07:00,77,1,100
09/02/2016 07:05,65,1,100
09/02/2016 07:10,68,1,100
09/02/2016 07:15,48,1,100
09/02/2016 07:20,47,1,100
09/02/2016 07:25,39,1,100
09/02/2016 07:30,39,1,100
09/02/2016 07:35,45,1,100
09/02/2016 07:40,44,1,100
09/02/2016 07:45,36,1,100
09/02/2016 07:50,36,1,100
09/02/2016 07:55,39,1,100
09/02/2016 08:00,35,1,100
09/02/2016 08:05,34,1,100
09/02/2016 08:10,31,1,100
09/02/2016 08:15,36,1,100
09/02/2016 08:20,36,1,100
09/02/2016 08:25,33,1,100
09/02/2016 08:30,31,1,100
09/02/2016 08:35,37,1,100
09/02/2016 08:40,31,1,100
09/02/2016 08:45,34,1,100
09/02/2016 08:50,37,1,100
09/02/2016 08:55,36,1,100
09/02/2016 09:00,39,1,100
09/02/2016 09:05,43,1,100
09/02/2016 09:10,43,1,100
09/02/2016 09:15,44,1,100
09/02/2016 09:20,54,1,100
09/02/2016 09:25,47,1,100
09/02/2016 09:30,49,1,100
09/02/2016 09:35,44,1,100
09/02/2016 09:40,56,1,100
09/02/2016 09:45,56,1,100
09/02/2016 09:50,55,1,100
09/02/2016 09:55,58,1,100
09/02/2016 10:00,49,1,100
09/02/2016 10:05,49,1,100
09/02/2016 10:10,54,1,100
09/02/2016 10:15,58,1,100
09/02/2016 10:20,58,1,100
09/02/2016 10:25,55,1,100
09/02/2016 10:30,56,1,100
09/02/2016 10:35,64,1,100
09/02/2016 10:40,51,1,100
09/02/2016 10:45,62,1,100
09/02/2016 10:50,57,1,100
09/02/2016 10:55,57,1,100
09/02/2016 11:00,55,1,100
09/02/2016 11:05,51,1,100
09/02/2016 11:10,52,1,100
09/02/2016 11:15,51,1,100
09/02/2016 11:20,57,1,100
09/02/2016 11:25,51,1,100
09/02/2016 11:30,51,1,100
09/02/2016 11:35,46,1,100
09/02/2016 11:40,51,1,100
09/02/2016 11:45,59,1,100
09/02/2016 11:50,60,1,100
09/02/2016 11:55,45,1,100
09/02/2016 12:00,51,1,100
09/02/2016 12:05,46,1,100
09/02/2016 12:10,44,1,100
09/02/2016 12:15,51,1,100
09/02/2016 12:20,49,1,100
09/02/2016 12:25,47,1,100
09/02/2016 12:30,46,1,100
09/02/2016 12:35,47,1,100
09/02/2016 12:40,38,1,100
09/02/2016 12:45,49,1,100
09/02/2016 12:50,42,1,100
09/02/2016 12:55,50,1,100
09/02/2016 13:00,46,1,100
09/02/2016 13:05,50,1,100
09/02/2016 13:10,42,1,100
09/02/2016 13:15,52,1,100
09/02/2016 13:20,43,1,100
09/02/2016 13:25,43,1,100
09/02/2016 13:30,42,1,100
09/02/2016 13:35,45,1,100
09/02/2016 13:40,45,1,100
09/02/2016 13:45,58,1,100
09/02/2016 13:50,45,1,100
09/02/2016 13:55,47,1,100
09/02/2016 14:00,43,1,100
09/02/2016 14:05,49,1,100
09/02/2016 14:10,53,1,100
09/02/2016 14:15,50,1,100
09/02/2016 14:20,51,1,100
09/02/2016 14:25,55,1,100
09/02/2016 14:30,53,1,100
09/02/2016 14:35,45,1,100
09/02/2016 14:40,59,1,100
09/02/2016 14:45,54,1,100
09/02/2016 14:50,52,1,100
09/02/2016 14:55,47,1,100
09/02/2016 15:00,56,1,100
09/02/2016 15:05,46,1,100
09/02/2016 15:10,54,1,100
09/02/2016 15:15,29,1,100
09/02/2016 15:20,59,1,100
09/02/2016 15:25,57,1,100
09/02/2016 15:30,58,1,100
09/02/2016 15:35,52,1,100
09/02/2016 15:40,53,1,100
09/02/2016 15:45,59,1,100
09/02/2016 15:50,46,1,100
09/02/2016 15:55,47,1,100
09/02/2016 16:00,50,1,100
09/02/2016 16:05,54,1,100
09/02/2016 16:10,51,1,100
09/02/2016 16:15,49,1,100
09/02/2016 16:20,36,1,100
09/02/2016 16:25,54,1,100
09/02/2016 16:30,42,1,100
09/02/2016 16:35,40,1,100
09/02/2016 16:40,47,1,100
09/02/2016 16:45,46,1,100
09/02/2016 16:50,48,1,100
09/02/2016 16:55,42,1,100
09/02/2016 17:00,44,1,100
09/02/2016 17:05,46,1,100
09/02/2016 17:10,43,1,100
09/02/2016 17:15,54,1,100
09/02/2016 17:20,46,1,100
09/02/2016 17:25,52,1,100
09/02/2016 17:30,44,1,100
09/02/2016 17:35,44,1,100
09/02/2016 17:40,47,1,100
09/02/2016 17:45,44,1,100
09/02/2016 17:50,39,1,100
09/02/2016 17:55,38,1,100
09/02/2016 18:00,32,1,100
09/02/2016 18:05,40,1,100
09/02/2016 18:10,40,1,100
09/02/2016 18:15,32,1,100
09/02/2016 18:20,11,1,100
09/02/2016 18:25,52,1,100
09/02/2016 18:30,53,1,100
09/02/2016 18:35,49,1,100
09/02/2016 18:40,36,1,100
09/02/2016 18:45,37,1,100
09/02/2016 18:50,42,1,100
09/02/2016 18:55,31,1,100
09/02/2016 19:00,39,1,100
09/02/2016 19:05,41,1,100
09/02/2016 19:10,49,1,100
09/02/2016 19:15,39,1,100
09/02/2016 19:20,38,1,100
09/02/2016 19:25,39,1,100
09/02/2016 19:30,34,1,100
09/02/2016 19:35,30,1,100
09/02/2016 19:40,27,1,100
09/02/2016 19:45,33,1,100
09/02/2016 19:50,31,1,100
09/02/2016 19:55,27,1,100
09/02/2016 20:00,28,1,100
09/02/2016 20:05,36,1,100
09/02/2016 20:10,30,1,100
09/02/2016 20:15,26,1,100
09/02/2016 20:20,30,1,100
09/02/2016 20:25,32,1,100
09/02/2016 20:30,25,1,100
09/02/2016 20:35,23,1,100
09/02/2016 20:40,26,1,100
09/02/2016 20:45,25,1,100
09/02/2016 20:50,25,1,100
09/02/2016 20:55,27,1,100
09/02/2016 21:00,24,1,100
09/02/2016 21:05,16,1,100
09/02/2016 21:10,21,1,100
09/02/2016 21:15,22,1,100
09/02/2016 21:20,24,1,100
09/02/2016 21:25,27,1,100
09/02/2016 21:30,17,1,100
09/02/2016 21:35,20,1,100
09/02/2016 21:40,18,1,100
09/02/2016 21:45,15,1,100
09/02/2016 21:50,16,1,100
09/02/2016 21:55,16,1,100
09/02/2016 22:00,14,1,100
09/02/2016 22:05,14,1,100
09/02/2016 22:10,20,1,100
09/02/2016 22:15,22,1,100
09/02/2016 22:20,16,1,100
09/02/2016 22:25,14,1,100
09/02/2016 22:30,13,1,100
09/02/2016 22:35,13,1,100
09/02/2016 22:40,12,1,100
09/02/2016 22:45,14,1,100
09/02/2016 22:50,15,1,100
09/02/2016 22:55,10,1,100
09/02/2016 23:00,9,1,100
09/02/2016 23:05,10,1,100
09/02/2016 23:10,14,1,100
09/02/2016 23:15,7,1,100
09/02/2016 23:20,12,1,100
09/02/2016 23:25,5,1,100
09/02/2016 23:30,7,1,100
09/02/2016 23:35,5,1,100
09/02/2016 23:40,6,1,100
09/02/2016 23:45,6,1,100
09/02/2016 23:50,7,1,100
09/02/2016 23:55,3,1,100
10/02/2016 00:00,7,1,100
10/02/2016 00:05,6,1,100
10/02/2016 00:10,5,1,100
10/02/2016 00:15,5,1,100
10/02/2016 00:20,6,1,100
10/02/2016 00:25,5,1,100
10/02/2016 00:30,4,1,100
10/02/2016 00:35,3,1,100
10/02/2016 00:40,4,1,100
10/02/2016 00:45,6,1,100
10/02/2016 00:50,3,1,100
10/02/2016 00:55,4,1,100
10/02/2016 01:00,5,1,100
10/02/2016 01:05,1,1,100
10/02/2016 01:10,4,1,100
10/02/2016 01:15,2,1,100
10/02/2016 01:20,2,1,100
10/02/2016 01:25,3,1,100
10/02/2016 01:30,3,1,100
10/02/2016 01:35,3,1,100
10/02/2016 01:40,4,1,100
10/02/2016 01:45,5,1,100
10/02/2016 01:50,3,1,100
10/02/2016 01:55,1,1,100
10/02/2016 02:00,3,1,100
10/02/2016 02:05,2,1,100
10/02/2016 02:10,2,1,100
10/02/2016 02:15,2,1,100
10/02/2016 02:20,2,1,100
10/02/2016 02:25,1,1,100
10/02/2016 02:30,3,1,100
10/02/2016 02:35,1,1,100
10/02/2016 02:40,5,1,100
10/02/2016 02:45,4,1,100
10/02/2016 02:50,3,1,100
10/02/2016 02:55,2,1,100
10/02/2016 03:00,2,1,100
10/02/2016 03:05,1,1,100
10/02/2016 03:10,2,1,100
10/02/2016 03:15,2,1,100
10/02/2016 03:20,4,1,100
10/02/2016 03:25,3,1,100
10/02/2016 03:30,3,1,100
10/02/2016 03:35,3,1,100
10/02/2016 03:40,3,1,100
10/02/2016 03:45,4,1,100
10/02/2016 03:50,5,1,100
10/02/2016 03:55,5,1,100
10/02/2016 04:00,3,1,100
10/02/2016 04:05,5,1,100
10/02/2016 04:10,7,1,100
10/02/2016 04:15,7,1,100
10/02/2016 04:20,7,1,100
10/02/2016 04:25,16,1,100
10/02/2016 04:30,9,1,100
10/02/2016 04:35,14,1,100
10/02/2016 04:40,19,1,100
10/02/2016 04:45,19,1,100
10/02/2016 04:50,20,1,100
10/02/2016 04:55,25,1,100
10/02/2016 05:00,21,1,100
10/02/2016 05:05,27,1,100
10/02/2016 05:10,30,1,100
10/02/2016 05:15,29,1,100
10/02/2016 05:20,32,1,100
10/02/2016 05:25,33,1,100
10/02/2016 05:30,40,1,100
10/02/2016 05:35,47,1,100
10/02/2016 05:40,54,1,100
10/02/2016 05:45,50,1,100
10/02/2016 05:50,55,1,100
10/02/2016 05:55,44,1,100
10/02/2016 06:00,65,1,100
10/02/2016 06:05,53,1,100
10/02/2016 06:10,68,1,100
10/02/2016 06:15,71,1,100
10/02/2016 06:20,76,1,100
10/02/2016 06:25,64,1,100
10/02/2016 06:30,76,1,100
10/02/2016 06:35,94,1,100
10/02/2016 06:40,83,1,100
10/02/2016 06:45,75,1,100
10/02/2016 06:50,69,1,100
10/02/2016 06:55,62,1,100
10/02/2016 07:00,64,1,100
10/02/2016 07:05,62,1,100
10/02/2016 07:10,66,1,100
10/02/2016 07:15,70,1,100
10/02/2016 07:20,49,1,100
10/02/2016 07:25,53,1,100
10/02/2016 07:30,42,1,100
10/02/2016 07:35,36,1,100
10/02/2016 07:40,38,1,100
10/02/2016 07:45,39,1,100
10/02/2016 07:50,34,1,100
10/02/2016 07:55,34,1,100
10/02/2016 08:00,35,1,100
10/02/2016 08:05,45,1,100
10/02/2016 08:10,44,1,100
10/02/2016 08:15,47,1,100
10/02/2016 08:20,29,1,100
10/02/2016 08:25,38,1,100
10/02/2016 08:30,30,1,100
10/02/2016 08:35,40,1,100
10/02/2016 08:40,37,1,100
10/02/2016 08:45,36,1,100
10/02/2016 08:50,38,1,100
10/02/2016 08:55,31,1,100
10/02/2016 09:00,42,1,100
10/02/2016 09:05,40,1,100
10/02/2016 09:10,41,1,100
10/02/2016 09:15,51,1,100
10/02/2016 09:20,48,1,100
10/02/2016 09:25,55,1,100
10/02/2016 09:30,56,1,100
10/02/2016 09:35,57,1,100
10/02/2016 09:40,63,1,100
10/02/2016 09:45,50,1,100
10/02/2016 09:50,60,1,100
10/02/2016 09:55,56,1,100
10/02/2016 10:00,48,1,100
10/02/2016 10:05,53,1,100
10/02/2016 10:10,53,1,100
10/02/2016 10:15,51,1,100
10/02/2016 10:20,68,1,100
10/02/2016 10:25,53,1,100
10/02/2016 10:30,61,1,100
10/02/2016 10:35,57,1,100
10/02/2016 10:40,65,1,100
10/02/2016 10:45,51,1,100
10/02/2016 10:50,56,1,100
10/02/2016 10:55,52,1,100
10/02/2016 11:00,56,1,100
10/02/2016 11:05,54,1,100
10/02/2016 11:10,55,1,100
10/02/2016 11:15,59,1,100
10/02/2016 11:20,63,1,100
10/02/2016 11:25,54,1,100
10/02/2016 11:30,50,1,100
10/02/2016 11:35,58,1,100
10/02/2016 11:40,58,1,100
10/02/2016 11:45,42,1,100
10/02/2016 11:50,46,1,100
10/02/2016 11:55,45,1,100
10/02/2016 12:00,56,1,100
10/02/2016 12:05,37,1,100
10/02/2016 12:10,42,1,100
10/02/2016 12:15,47,1,100
10/02/2016 12:20,51,1,100
10/02/2016 12:25,49,1,100
10/02/2016 12:30,47,1,100
10/02/2016 12:35,56,1,100
10/02/2016 12:40,55,1,100
10/02/2016 12:45,55,1,100
10/02/2016 12:50,53,1,100
10/02/2016 12:55,47,1,100
10/02/2016 13:00,44,1,100
10/02/2016 13:05,53,1,100
10/02/2016 13:10,31,1,100
10/02/2016 13:15,51,1,100
10/02/2016 13:20,53,1,100
10/02/2016 13:25,46,1,100
10/02/2016 13:30,46,1,100
10/02/2016 13:35,46,1,100
10/02/2016 13:40,48,1,100
10/02/2016 13:45,56,1,100
10/02/2016 13:50,56,1,100
10/02/2016 13:55,50,1,100
10/02/2016 14:00,52,1,100
10/02/2016 14:05,45,1,100
10/02/2016 14:10,55,1,100
10/02/2016 14:15,55,1,100
10/02/2016 14:20,52,1,100
10/02/2016 14:25,50,1,100
10/02/2016 14:30,54,1,100
10/02/2016 14:35,49,1,100
10/02/2016 14:40,48,1,100
10/02/2016 14:45,53,1,100
10/02/2016 14:50,59,1,100
10/02/2016 14:55,44,1,100
10/02/2016 15:00,56,1,100
10/02/2016 15:05,48,1,100
10/02/2016 15:10,52,1,100
10/02/2016 15:15,48,1,100
10/02/2016 15:20,40,1,100
10/02/2016 15:25,56,1,100
10/02/2016 15:30,44,1,100
10/02/2016 15:35,54,1,100
10/02/2016 15:40,59,1,100
10/02/2016 15:45,51,1,100
10/02/2016 15:50,57,1,100
10/02/2016 15:55,51,1,100
10/02/2016 16:00,47,1,100
10/02/2016 16:05,44,1,100
10/02/2016 16:10,45,1,100
10/02/2016 16:15,58,1,100
10/02/2016 16:20,44,1,100
10/02/2016 16:25,41,1,100
10/02/2016 16:30,45,1,100
10/02/2016 16:35,55,1,100
10/02/2016 16:40,43,1,100
10/02/2016 16:45,45,1,100
10/02/2016 16:50,42,1,100
10/02/2016 16:55,44,1,100
10/02/2016 17:00,42,1,100
10/02/2016 17:05,41,1,100
10/02/2016 17:10,46,1,100
10/02/2016 17:15,54,1,100
10/02/2016 17:20,48,1,100
10/02/2016 17:25,44,1,100
10/02/2016 17:30,37,1,100
10/02/2016 17:35,37,1,100
10/02/2016 17:40,40,1,100
10/02/2016 17:45,40,1,100
10/02/2016 17:50,41,1,100
10/02/2016 17:55,42,1,100
10/02/2016 18:00,42,1,100
10/02/2016 18:05,38,1,100
10/02/2016 18:10,43,1,100
10/02/2016 18:15,49,1,100
10/02/2016 18:20,44,1,100
10/02/2016 18:25,37,1,100
10/02/2016 18:30,37,1,100
10/02/2016 18:35,41,1,100
10/02/2016 18:40,38,1,100
10/02/2016 18:45,40,1,100
10/02/2016 18:50,32,1,100
10/02/2016 18:55,34,1,100
10/02/2016 19:00,39,1,100
10/02/2016 19:05,32,1,100
10/02/2016 19:10,42,1,100
10/02/2016 19:15,33,1,100
10/02/2016 19:20,41,1,100
10/02/2016 19:25,37,1,100
10/02/2016 19:30,32,1,100
10/02/2016 19:35,39,1,100
10/02/2016 19:40,31,1,100
10/02/2016 19:45,32,1,100
10/02/2016 19:50,27,1,100
10/02/2016 19:55,27,1,100
10/02/2016 20:00,30,1,100
10/02/2016 20:05,27,1,100
10/02/2016 20:10,23,1,100
10/02/2016 20:15,35,1,100
10/02/2016 20:20,38,1,100
10/02/2016 20:25,29,1,100
10/02/2016 20:30,27,1,100
10/02/2016 20:35,28,1,100
10/02/2016 20:40,22,1,100
10/02/2016 20:45,33,1,100
10/02/2016 20:50,18,1,100
10/02/2016 20:55,21,1,100
10/02/2016 21:00,22,1,100
10/02/2016 21:05,27,1,100
10/02/2016 21:10,27,1,100
10/02/2016 21:15,21,1,100
10/02/2016 21:20,29,1,100
10/02/2016 21:25,21,1,100
10/02/2016 21:30,20,1,100
10/02/2016 21:35,23,1,100
10/02/2016 21:40,20,1,100
10/02/2016 21:45,18,1,100
10/02/2016 21:50,19,1,100
10/02/2016 21:55,16,1,100
10/02/2016 22:00,19,1,100
10/02/2016 22:05,17,1,100
10/02/2016 22:10,17,1,100
10/02/2016 22:15,15,1,100
10/02/2016 22:20,18,1,100
10/02/2016 22:25,14,1,100
10/02/2016 22:30,16,1,100
10/02/2016 22:35,11,1,100
10/02/2016 22:40,11,1,100
10/02/2016 22:45,14,1,100
10/02/2016 22:50,9,1,100
10/02/2016 22:55,11,1,100
10/02/2016 23:00,9,1,100
10/02/2016 23:05,9,1,100
10/02/2016 23:10,11,1,100
10/02/2016 23:15,8,1,100
10/02/2016 23:20,13,1,100
10/02/2016 23:25,7,1,100
10/02/2016 23:30,6,1,100
10/02/2016 23:35,8,1,100
10/02/2016 23:40,7,1,100
10/02/2016 23:45,12,1,100
10/02/2016 23:50,7,1,100
10/02/2016 23:55,5,1,100
17/02/2016 00:00,4,1,100
17/02/2016 00:05,4,1,100
17/02/2016 00:10,4,1,100
17/02/2016 00:15,6,1,100
17/02/2016 00:20,4,1,100
17/02/2016 00:25,8,1,100
17/02/2016 00:30,6,1,100
17/02/2016 00:35,6,1,100
17/02/2016 00:40,4,1,100
17/02/2016 00:45,3,1,100
17/02/2016 00:50,2,1,100
17/02/2016 00:55,2,1,100
17/02/2016 01:00,3,1,100
17/02/2016 01:05,3,1,100
17/02/2016 01:10,3,1,100
17/02/2016 01:15,2,1,100
17/02/2016 01:20,1,1,100
17/02/2016 01:25,2,1,100
17/02/2016 01:30,1,1,100
17/02/2016 01:35,3,1,100
17/02/2016 01:40,2,1,100
17/02/2016 01:45,1,1,100
17/02/2016 01:50,4,1,100
17/02/2016 01:55,4,1,100
17/02/2016 02:00,3,1,100
17/02/2016 02:05,1,1,100
17/02/2016 02:10,3,1,100
17/02/2016 02:15,2,1,100
17/02/2016 02:20,2,1,100
17/02/2016 02:25,5,1,100
17/02/2016 02:30,2,1,100
17/02/2016 02:35,4,1,100
17/02/2016 02:40,2,1,100
17/02/2016 02:45,3,1,100
17/02/2016 02:50,3,1,100
17/02/2016 02:55,2,1,100
17/02/2016 03:00,1,1,100
17/02/2016 03:05,2,1,100
17/02/2016 03:10,2,1,100
17/02/2016 03:15,4,1,100
17/02/2016 03:20,2,1,100
17/02/2016 03:25,2,1,100
17/02/2016 03:30,4,1,100
17/02/2016 03:35,4,1,100
17/02/2016 03:40,5,1,100
17/02/2016 03:45,4,1,100
17/02/2016 03:50,4,1,100
17/02/2016 03:55,5,1,100
17/02/2016 04:00,3,1,100
17/02/2016 04:05,6,1,100
17/02/2016 04:10,6,1,100
17/02/2016 04:15,9,1,100
17/02/2016 04:20,4,1,100
17/02/2016 04:25,11,1,100
17/02/2016 04:30,14,1,100
17/02/2016 04:35,15,1,100
17/02/2016 04:40,15,1,100
17/02/2016 04:45,17,1,100
17/02/2016 04:50,20,1,100
17/02/2016 04:55,27,1,100
17/02/2016 05:00,24,1,100
17/02/2016 05:05,32,1,100
17/02/2016 05:10,26,1,100
17/02/2016 05:15,29,1,100
17/02/2016 05:20,36,1,100
17/02/2016 05:25,37,1,100
17/02/2016 05:30,40,1,100
17/02/2016 05:35,52,1,100
17/02/2016 05:40,58,1,100
17/02/2016 05:45,55,1,100
17/02/2016 05:50,49,1,100
17/02/2016 05:55,43,1,100
17/02/2016 06:00,55,1,100
17/02/2016 06:05,60,1,100
17/02/2016 06:10,58,1,100
17/02/2016 06:15,60,1,100
17/02/2016 06:20,67,1,100
17/02/2016 06:25,70,1,100
17/02/2016 06:30,78,1,100
17/02/2016 06:35,85,1,100
17/02/2016 06:40,91,1,100
17/02/2016 06:45,95,1,100
17/02/2016 06:50,75,1,100
17/02/2016 06:55,63,1,100
17/02/2016 07:00,68,1,100
17/02/2016 07:05,63,1,100
17/02/2016 07:10,69,1,100
17/02/2016 07:15,52,1,100
17/02/2016 07:20,45,1,100
17/02/2016 07:25,50,1,100
17/02/2016 07:30,38,1,100
17/02/2016 07:35,32,1,100
17/02/2016 07:40,41,1,100
17/02/2016 07:45,38,1,100
17/02/2016 07:50,36,1,100
17/02/2016 07:55,35,1,100
17/02/2016 08:00,39,1,100
17/02/2016 08:05,36,1,100
17/02/2016 08:10,26,1,100
17/02/2016 08:15,39,1,100
17/02/2016 08:20,36,1,100
17/02/2016 08:25,38,1,100
17/02/2016 08:30,38,1,100
17/02/2016 08:35,36,1,100
17/02/2016 08:40,31,1,100
17/02/2016 08:45,35,1,100
17/02/2016 08:50,35,1,100
17/02/2016 08:55,35,1,100
17/02/2016 09:00,40,1,100
17/02/2016 09:05,41,1,100
17/02/2016 09:10,45,1,100
17/02/2016 09:15,55,1,100
17/02/2016 09:20,56,1,100
17/02/2016 09:25,56,1,100
17/02/2016 09:30,57,1,100
17/02/2016 09:35,55,1,100
17/02/2016 09:40,54,1,100
17/02/2016 09:45,62,1,100
17/02/2016 09:50,60,1,100
17/02/2016 09:55,47,1,100
17/02/2016 10:00,50,1,100
17/02/2016 10:05,51,1,100
17/02/2016 10:10,54,1,100
17/02/2016 10:15,63,1,100
17/02/2016 10:20,51,1,100
17/02/2016 10:25,54,1,100
17/02/2016 10:30,59,1,100
17/02/2016 10:35,48,1,100
17/02/2016 10:40,47,1,100
17/02/2016 10:45,62,1,100
17/02/2016 10:50,61,1,100
17/02/2016 10:55,56,1,100
17/02/2016 11:00,54,1,100
17/02/2016 11:05,54,1,100
17/02/2016 11:10,52,1,100
17/02/2016 11:15,48,1,100
17/02/2016 11:20,51,1,100
17/02/2016 11:25,49,1,100
17/02/2016 11:30,50,1,100
17/02/2016 11:35,62,1,100
17/02/2016 11:40,63,1,100
17/02/2016 11:45,55,1,100
17/02/2016 11:50,55,1,100
17/02/2016 11:55,49,1,100
17/02/2016 12:00,47,1,100
17/02/2016 12:05,43,1,100
17/02/2016 12:10,50,1,100
17/02/2016 12:15,51,1,100
17/02/2016 12:20,52,1,100
17/02/2016 12:25,58,1,100
17/02/2016 12:30,57,1,100
17/02/2016 12:35,55,1,100
17/02/2016 12:40,48,1,100
17/02/2016 12:45,45,1,100
17/02/2016 12:50,40,1,100
17/02/2016 12:55,43,1,100
17/02/2016 13:00,47,1,100
17/02/2016 13:05,49,1,100
17/02/2016 13:10,51,1,100
17/02/2016 13:15,49,1,100
17/02/2016 13:20,42,1,100
17/02/2016 13:25,44,1,100
17/02/2016 13:30,46,1,100
17/02/2016 13:35,51,1,100
17/02/2016 13:40,49,1,100
17/02/2016 13:45,46,1,100
17/02/2016 13:50,40,1,100
17/02/2016 13:55,53,1,100
17/02/2016 14:00,53,1,100
17/02/2016 14:05,43,1,100
17/02/2016 14:10,50,1,100
17/02/2016 14:15,52,1,100
17/02/2016 14:20,57,1,100
17/02/2016 14:25,59,1,100
17/02/2016 14:30,48,1,100
17/02/2016 14:35,48,1,100
17/02/2016 14:40,56,1,100
17/02/2016 14:45,48,1,100
17/02/2016 14:50,53,1,100
17/02/2016 14:55,59,1,100
17/02/2016 15:00,52,1,100
17/02/2016 15:05,49,1,100
17/02/2016 15:10,52,1,100
17/02/2016 15:15,49,1,100
17/02/2016 15:20,44,1,100
17/02/2016 15:25,50,1,100
17/02/2016 15:30,57,1,100
17/02/2016 15:35,58,1,100
17/02/2016 15:40,50,1,100
17/02/2016 15:45,58,1,100
17/02/2016 15:50,44,1,100
17/02/2016 15:55,51,1,100
17/02/2016 16:00,50,1,100
17/02/2016 16:05,45,1,100
17/02/2016 16:10,45,1,100
17/02/2016 16:15,59,1,100
17/02/2016 16:20,48,1,100
17/02/2016 16:25,46,1,100
17/02/2016 16:30,46,1,100
17/02/2016 16:35,44,1,100
17/02/2016 16:40,47,1,100
17/02/2016 16:45,42,1,100
17/02/2016 16:50,45,1,100
17/02/2016 16:55,43,1,100
17/02/2016 17:00,43,1,100
17/02/2016 17:05,45,1,100
